ra,dec,label
1.997213,-4.163875,
124.626928,6.027240,
146.643146,-1.868440,
146.657642,-1.403216,
123.827364,29.198307,
0.240324,-8.938062,
223.696253,58.016209,
138.941973,39.594699,
235.124822,35.056725,
201.640257,-1.908984,
122.215363,23.145168,
245.477701,16.333940,
133.944518,3.572376,
1.215536,18.820303,
323.600668,0.547778,
157.052243,23.725574,
132.718536,27.733000,
158.040144,36.789811,
120.382067,51.957854,
213.614255,19.682838,
133.144788,56.374634,
175.132874,10.789530,
206.733914,8.531911,
132.993151,5.885893,
202.861488,38.658045,
139.040725,9.867625,
176.362992,50.147706,
214.524122,2.850262,
233.986832,53.935965,
179.176724,11.675658,
173.494968,52.731324,
170.710777,34.630997,
34.700763,3.725051,
176.074093,10.729431,
258.822909,43.686418,
218.706480,50.597125,
324.069746,12.194841,
346.188093,20.650121,
12.741412,19.683728,
203.144129,6.676221,
135.738922,23.178174,
246.595193,43.087326,
222.637614,45.410365,
148.134220,2.957887,
165.035421,0.841064,
184.857636,4.170260,
155.399362,-1.118541,
219.638497,10.335736,
219.579460,17.009250,
131.121845,22.177898,
237.676556,30.459000,
205.391086,58.928014,
177.993115,5.878993,
125.206904,56.116408,
215.531871,5.072191,
29.375957,2.587624,
236.510983,36.375607,
133.146687,63.611258,
188.373394,9.421697,
122.342951,21.748207,
147.532963,23.969086,
197.334966,53.952048,
34.887920,-4.488098,
162.352981,14.441074,
113.501075,28.085273,
205.161235,55.227086,
156.520565,58.094648,
258.294396,43.815394,
348.681452,2.532792,
148.234184,22.447525,
148.185372,25.403497,
164.197335,19.615349,
177.643117,2.661603,
129.679788,46.525409,
203.845972,32.909504,
359.948969,7.222480,
220.960272,36.226745,
261.096064,24.724423,
143.891192,23.955699,
6.404021,-5.283677,
201.668162,40.592356,
327.070210,-1.547524,
344.109550,4.228739,
17.120036,29.628731,
228.264730,-1.405638,
230.510605,11.496552,
116.605295,30.339095,
328.668465,22.926520,
212.199283,29.916006,
24.719330,-2.614162,
25.019997,-8.141166,
224.319589,45.000639,
223.944518,38.192948,
38.397404,-1.129088,
145.906767,40.241792,
176.225957,14.914805,
208.837387,38.849526,
17.119713,24.080806,
201.623160,11.786109,
15.478866,8.338329,
232.698775,3.522454,
14.826101,31.895242,
177.975423,36.702017,
228.550540,19.662923,
3.774196,6.028687,
350.158300,0.527711,
200.622207,3.650439,
211.274430,41.535529,
42.963342,-7.618819,
168.016981,59.794592,
17.576314,24.823366,
245.340787,20.881652,
168.077230,63.191633,
223.450514,-2.929067,
122.989782,40.951416,
180.917683,25.931040,
14.788375,31.760189,
144.279582,24.562503,
132.439632,39.243869,
165.822086,27.403302,
340.936763,22.492965,
44.237978,-1.244883,
159.258595,5.886941,
188.147494,60.432341,
228.819789,18.779420,
196.185466,13.732558,
167.644557,48.010308,
223.740461,44.880783,
214.440814,51.499939,
328.655057,11.598640,
17.971266,-3.052678,
165.555552,9.195853,
175.405366,45.973072,
358.248614,10.908283,
161.851796,19.666682,
137.312366,38.808680,
142.452268,27.901045,
348.302432,-2.600121,
226.332042,55.188703,
345.403783,3.751687,
218.234584,23.730146,
187.046651,5.084207,
237.219184,58.408077,
19.834275,20.053083,
203.185883,36.233670,
187.257632,64.463878,
208.603754,24.501754,
337.575700,7.007837,
152.219216,58.847892,
224.302103,17.453235,
256.770308,64.717569,
217.527246,18.101521,
231.852413,47.527800,
6.164258,7.645401,
4.701210,20.722057,
18.288036,-3.768602,
218.965989,43.692340,
182.682233,49.179965,
216.480815,48.820587,
41.845812,-9.077021,
138.020420,59.666031,
241.170768,50.258437,
221.282212,38.024854,
204.440449,51.538084,
309.622380,-0.002327,
222.839968,7.596278,
225.878033,27.814761,
225.829164,19.423608,
178.729556,1.700083,
124.181726,53.075086,
132.108569,41.570672,
148.608799,39.163770,
2.208909,11.214576,
318.286105,0.061669,
163.181762,12.138199,
210.724301,52.736437,
136.289335,43.228782,
173.442523,50.488762,
25.175726,16.255388,
344.701278,28.024617,
243.337398,39.401548,
346.888804,31.486306,
21.034316,-3.410269,
330.046413,4.343312,
232.936658,39.928413,
173.934414,20.888365,
116.107930,20.566329,
164.246844,43.821990,
184.850358,54.103446,
224.148859,0.197424,
44.046469,-1.236478,
159.722027,28.597871,
138.114286,40.656425,
247.844177,28.907254,
218.728027,28.940167,
238.270538,35.807950,
201.932586,45.427955,
137.457172,15.255926,
228.247247,55.423075,
179.311215,18.860833,
126.145936,27.772656,
157.908168,4.741263,
145.548232,56.727267,
223.285676,35.795604,
216.637021,52.808948,
7.233446,2.721365,
159.601985,-1.094157,
5.601127,-3.144711,
196.746178,47.469095,
229.786183,16.596088,
210.137819,15.900731,
349.661026,17.796499,
9.052664,8.930872,
212.253265,41.702034,
181.223844,19.982818,
123.621623,24.034977,
206.821668,38.821083,
139.372999,60.528860,
249.443435,30.844758,
350.478473,-10.478952,
193.141876,23.187226,
22.557359,6.975840,
193.308232,60.884837,
181.084162,24.721809,
213.056004,18.218274,
213.261362,0.889915,
239.290488,16.896281,
23.120071,12.506250,
143.852903,11.338005,
172.592428,25.319435,
207.069765,18.444979,
248.468091,40.354352,
227.844377,57.800167,
141.904133,30.334203,
185.995760,33.452296,
177.271540,41.396777,
244.416610,30.357971,
174.955332,58.235624,
254.042553,44.806231,
174.015949,58.985596,
239.508993,15.577638,
158.303786,60.228382,
345.195267,14.329390,
157.456253,37.127539,
149.472118,24.175848,
141.322846,3.312404,
10.363150,1.974477,
206.538220,34.478193,
10.854445,8.574532,
232.048753,44.433295,
232.434748,30.453372,
158.341676,62.296431,
183.397778,17.916950,
164.164303,57.955960,
236.903006,37.473869,
242.365374,5.860654,
213.274426,17.185837,
185.224122,29.445217,
238.150085,40.036307,
346.718959,19.774664,
342.116514,18.442860,
170.560292,49.930157,
205.567539,35.380193,
170.369482,25.014266,
142.951251,34.277749,
144.364244,2.633218,
322.851206,10.000871,
153.918765,22.605416,
139.016898,25.598755,
22.960188,28.973744,
157.662035,23.163211,
358.537145,7.118450,
34.190147,4.399662,
310.325593,-6.981163,
144.278462,6.517029,
1.327914,33.643377,
118.180029,51.409530,
211.202880,16.372924,
229.553726,6.457512,
233.884614,30.353612,
203.006935,-0.631677,
145.343426,17.075032,
0.058842,-3.160148,
31.329401,1.374254,
178.485914,30.628853,
325.605011,6.954431,
150.813039,6.786065,
331.035014,11.601092,
183.543543,38.918887,
20.644654,25.133395,
187.636262,53.233983,
146.547331,22.011229,
8.062137,8.790221,
22.673638,0.666762,
9.597783,11.886786,
150.958997,24.755603,
200.620676,27.585608,
186.283108,66.179474,
24.890385,17.138860,
160.909291,27.528706,
157.026919,33.742299,
208.975390,65.655636,
8.612295,26.843662,
143.885235,55.532322,
254.218142,41.760947,
334.807663,3.683150,
136.296727,39.387208,
154.325483,28.266200,
355.781371,19.806960,
182.784342,2.453031,
352.416304,24.908052,
145.753350,47.669854,
254.961117,31.915651,
155.491329,26.639997,
137.107871,51.747048,
356.939356,28.996619,
122.949519,42.882497,
144.325689,36.939856,
141.469788,48.803067,
116.587772,33.844661,
204.696020,11.436201,
170.597013,21.161177,
250.907647,53.672605,
12.255803,4.119087,
153.109805,3.835978,
174.050012,54.929255,
326.279469,0.597500,
351.598847,3.812125,
164.207767,55.202149,
352.504567,7.422352,
175.832596,32.665983,
255.706783,40.037987,
246.283767,41.467903,
258.625310,61.962922,
114.348638,27.648461,
117.150464,24.006698,
345.185506,1.931165,
145.199697,52.602066,
171.978487,4.350353,
124.256588,36.666854,
134.283568,10.553100,
10.742154,-2.667376,
230.283357,14.743919,
128.485751,19.284317,
26.733870,23.713284,
125.457126,7.644865,
221.689765,53.313565,
174.345326,3.881152,
172.595328,38.713757,
17.028980,22.130581,
191.416981,51.354411,
114.457140,27.259560,
261.371414,56.136659,
131.232085,3.560352,
241.607103,33.037319,
183.103972,51.923517,
242.348780,17.662267,
32.844158,-2.191600,
221.306528,7.946111,
219.928500,58.466445,
249.159090,21.215441,
204.681548,42.941644,
169.058395,1.909687,
338.815588,-0.000075,
172.025579,30.140633,
175.542496,35.077151,
193.428408,37.589954,
126.255017,17.723323,
240.373958,21.950088,
143.054349,62.527037,
147.925430,48.245527,
8.569213,0.378083,
157.348605,14.098428,
135.553886,45.634543,
138.272640,45.468684,
217.578306,19.702796,
195.639939,55.716324,
154.013063,5.217328,
163.932869,29.821591,
129.467002,23.783268,
4.887595,-9.977910,
25.116219,0.870164,
230.211158,11.565764,
139.360344,9.717613,
16.009606,32.679925,
152.475045,1.237746,
188.054768,48.412613,
123.343072,18.835492,
231.866183,30.012653,
225.342609,13.088134,
125.733377,6.091327,
158.980025,2.460836,
155.911215,32.404257,
353.926725,35.722078,
175.438997,6.019660,
187.828258,55.612394,
246.011681,49.269260,
247.673597,53.251311,
356.797130,24.084416,
147.562338,43.151778,
208.648704,18.088190,
10.394779,7.177556,
136.605016,59.526205,
16.710849,6.031086,
189.114310,41.758629,
174.403877,57.420190,
27.801746,26.209624,
190.051151,29.956835,
170.113105,16.370827,
186.799674,10.547469,
133.542214,26.732321,
14.056740,2.126228,
196.794382,52.463789,
327.787230,27.930302,
359.702282,8.741235,
354.306970,4.617534,
323.408931,1.441333,
260.958896,54.389019,
237.583410,55.853452,
134.554606,42.903980,
208.311903,64.497859,
251.719900,24.157583,
246.549462,37.426710,
124.776972,49.786215,
231.707996,-0.424817,
208.206806,55.035958,
134.013191,25.483001,
210.936776,62.099651,
242.014494,8.110553,
339.531026,15.956342,
128.573337,50.131597,
216.116406,15.695058,
210.553598,58.589505,
213.685347,55.452180,
199.386487,36.516568,
236.994919,36.451499,
354.150140,25.736724,
335.997263,21.274073,
21.730852,19.845338,
226.660630,57.583086,
141.209596,23.297184,
120.846578,36.062547,
10.226620,24.773161,
245.210251,43.862651,
13.070024,15.524542,
178.660368,50.723214,
208.112209,49.990034,
194.457103,12.564733,
332.309090,20.761665,
203.221956,2.012686,
146.878458,24.592249,
122.644879,29.728401,
134.891979,19.797242,
188.993244,60.927494,
154.003177,45.358369,
160.656457,32.437759,
126.813255,56.493887,
206.093637,28.945260,
354.683315,4.210082,
121.483852,12.154407,
204.869833,25.784690,
26.787791,17.170991,
257.827975,61.459073,
141.672557,1.585189,
148.204966,56.081955,
125.258560,4.303102,
205.071053,45.035271,
234.806544,33.559409,
189.892308,53.739882,
13.778508,28.390292,
27.641408,0.416650,
164.762235,50.087081,
256.552381,46.370437,
202.522206,45.111690,
239.761154,7.079267,
28.289029,0.501940,
169.836763,39.135173,
224.792877,1.657409,
355.625141,30.424892,
134.371632,3.667677,
241.524586,7.202074,
10.330929,20.748184,
42.055075,-3.348883,
244.678970,31.282861,
217.097476,15.158873,
27.990476,14.885653,
358.164666,24.354344,
353.114109,19.148227,
115.398726,40.470827,
151.710999,46.858338,
182.458166,-0.881964,
45.568333,5.836430,
137.197619,32.196964,
215.555085,48.011531,
2.947709,6.773869,
141.774510,29.688865,
181.583937,16.777361,
14.307430,24.729113,
351.519126,25.031942,
149.137337,11.336053,
54.629619,-6.255499,
7.406783,-11.044377,
170.710970,22.019502,
138.621704,24.503272,
20.232070,19.836336,
348.741759,4.670919,
357.325175,22.312800,
332.013122,18.969582,
223.487128,29.804606,
229.558662,21.536317,
246.190263,32.122880,
153.174069,46.258504,
176.543805,16.829482,
45.203909,0.911324,
238.858406,23.549847,
1.571161,13.901937,
187.754689,8.205653,
117.385466,37.286828,
212.330823,2.937836,
164.602066,37.417170,
145.724309,20.355218,
8.103996,2.676676,
358.092269,34.891317,
25.958453,1.274974,
115.803643,24.646495,
162.928528,52.824261,
193.386700,57.000616,
188.039840,44.112359,
353.268703,20.539688,
335.031286,29.368515,
154.970829,24.996770,
140.014125,-0.149934,
123.812688,33.592738,
166.393690,26.023733,
241.230821,38.200454,
125.443231,32.896922,
240.424804,35.036693,
166.552121,39.354987,
211.071508,15.274940,
120.537247,36.071593,
1.332987,12.095794,
4.091603,8.734341,
216.541615,37.765099,
161.320854,39.081517,
129.582706,7.654177,
180.434455,14.526795,
19.218354,4.443686,
164.176268,38.608467,
210.176308,59.650992,
183.845545,32.635015,
121.945719,5.407809,
348.650589,-1.887166,
10.850766,27.367843,
12.537232,15.993517,
346.380302,5.677429,
338.711787,28.944659,
226.792494,27.533687,
158.540855,64.799218,
31.533935,-8.989768,
125.056304,14.478676,
229.004583,28.338259,
135.472341,33.850785,
141.804036,52.197642,
2.742088,16.999034,
251.880469,51.275933,
18.756078,18.448823,
171.650139,24.664335,
3.728878,-4.343299,
245.837544,54.054365,
3.086626,9.450444,
161.163807,19.875725,
152.656140,52.622906,
176.598781,41.324964,
137.498474,8.099163,
247.346832,49.818581,
236.726327,44.165100,
20.167360,1.720511,
168.773564,56.863647,
123.260206,31.259755,
242.926931,38.217471,
172.866705,48.725919,
339.858037,0.061208,
241.916538,5.162649,
162.197592,47.758992,
176.478776,21.418723,
11.183006,35.678031,
172.549703,50.722091,
242.386927,37.281394,
240.693905,30.287843,
242.311919,38.124494,
259.891383,39.246967,
143.530993,58.017719,
342.466765,-0.854375,
243.584661,16.107172,
187.015224,22.144247,
235.291036,41.947448,
188.877174,47.517064,
342.451975,26.029678,
152.428545,44.488247,
152.032212,15.188749,
153.925051,2.040153,
188.485246,16.181305,
159.619929,59.178257,
155.922519,31.704417,
132.493894,38.175853,
242.269336,40.929861,
121.023334,16.160461,
229.315361,49.747472,
209.596151,57.596847,
159.081634,35.501064,
1.979156,-1.035195,
330.389778,3.740257,
251.440245,39.827038,
196.338927,29.816818,
141.499188,58.663522,
135.472571,6.987657,
30.336477,3.523131,
242.652315,34.104162,
27.998255,20.427885,
234.856999,42.291154,
238.341616,37.138156,
127.369984,40.269003,
217.705836,65.180731,
212.484654,-2.767770,
186.017903,36.977167,
119.760822,35.405770,
137.133462,62.278605,
232.472850,-0.156299,
233.627782,0.286826,
187.634426,54.940843,
10.166323,2.376155,
134.519337,49.137677,
152.404702,29.268489,
249.362005,40.742486,
159.455474,13.858238,
10.119875,-0.636052,
341.482921,25.511874,
3.370965,32.820922,
207.490334,59.023027,
235.358529,56.328645,
163.470290,-0.981304,
6.856677,10.469433,
225.271811,1.464896,
210.050700,-0.586018,
212.315028,31.116476,
9.276230,-5.019826,
246.841828,38.693455,
151.904803,30.499458,
338.872157,3.049418,
342.614459,30.438340,
229.001632,57.404375,
239.803244,57.082925,
123.727287,26.779752,
349.882524,24.347083,
349.282208,19.703630,
254.310225,29.509228,
171.656979,24.840360,
138.714454,59.279394,
158.425538,10.096203,
151.626785,25.280979,
13.247108,35.733296,
145.122095,23.052862,
141.607737,7.072127,
347.387738,24.008165,
23.296772,7.928324,
128.901657,19.995143,
188.337394,27.441401,
357.784706,38.219741,
139.998938,52.714162,
203.432792,49.040688,
180.571973,51.244133,
191.158508,64.516060,
147.412370,38.510098,
215.207193,0.546926,
191.223218,50.577395,
114.753778,48.866394,
196.243685,64.801210,
177.573746,53.050907,
141.454640,57.890215,
20.238210,24.701703,
342.468038,28.498408,
137.968684,8.804075,
42.398154,-0.226911,
173.591946,11.214979,
19.988726,10.144979,
341.461816,14.409116,
152.737432,35.409363,
121.056609,49.415041,
236.009064,35.490557,
208.046289,13.142929,
249.011379,33.346383,
130.707688,21.408498,
136.687618,32.180397,
121.745895,34.334053,
257.694858,45.492053,
213.584052,18.525738,
115.775886,25.801700,
338.902391,6.630395,
7.566577,0.920599,
169.471858,66.648083,
227.715831,61.172444,
125.177800,47.383757,
189.018812,10.580357,
18.272638,27.239309,
25.598175,10.229151,
176.142881,15.884665,
166.726914,1.436769,
161.944571,12.761542,
170.564001,30.276600,
133.046132,50.308211,
196.239362,31.815560,
153.981060,56.089164,
61.544984,-6.101005,
199.840479,13.919161,
131.159016,33.311684,
127.900512,4.717336,
206.195351,41.594775,
213.330092,12.711496,
201.867027,30.495263,
134.035170,33.823795,
133.090105,52.323247,
239.548772,52.453779,
142.962416,45.011447,
37.706974,3.881518,
31.178737,2.607332,
24.183312,-7.550829,
14.600594,18.451169,
54.150477,-0.231015,
43.238432,-7.371517,
215.383387,37.875099,
127.874271,33.794312,
186.275713,18.701603,
206.059981,5.270979,
50.379495,-0.509576,
144.105683,57.935770,
137.486610,33.399321,
116.704366,48.648089,
205.794947,10.450307,
9.294937,18.175196,
166.824052,8.077295,
194.112494,0.048650,
114.803790,25.558371,
183.416582,44.173807,
118.025891,40.692983,
152.092036,27.797441,
150.869098,22.105363,
329.104210,11.638951,
219.393281,46.799183,
153.280384,41.988291,
205.095951,40.218869,
39.197809,1.691297,
165.482471,-2.118061,
192.340128,14.419793,
158.567033,23.077366,
202.540880,46.147340,
189.387479,40.246975,
158.336051,27.673415,
182.546575,29.384974,
264.795116,57.862136,
122.045032,9.134337,
223.668300,45.835715,
24.173249,23.449189,
185.693608,11.891515,
170.225449,21.677240,
114.519227,34.226744,
236.338334,53.370233,
36.125719,-0.692001,
228.214599,22.542021,
51.283668,1.203777,
43.575588,-8.831194,
232.530903,37.592281,
357.991042,35.474235,
191.623532,33.710176,
240.944214,17.534442,
28.626837,-2.206314,
204.267307,47.404376,
349.001383,26.379254,
200.702706,30.225407,
214.300719,31.417527,
238.442087,45.546973,
199.636573,35.458397,
224.747312,4.270511,
132.481242,26.558367,
125.655049,33.623576,
326.566771,23.704147,
189.075970,4.376705,
153.299045,49.216195,
136.156263,11.574368,
121.612468,46.982545,
200.042823,45.368971,
359.721567,18.219894,
31.485102,21.126679,
43.023151,-7.963768,
223.723045,3.415798,
8.301029,31.274848,
19.446091,22.964092,
241.732094,40.458529,
137.209642,32.084976,
218.853040,39.468081,
150.186893,-3.062334,
114.562433,39.619010,
165.202774,44.119803,
23.432406,-1.797265,
172.326081,11.150309,
156.097254,33.017009,
239.389188,32.161492,
127.698650,41.793460,
32.483395,29.658132,
194.309394,41.320159,
21.092324,20.475943,
112.870709,33.680763,
209.084481,21.878290,
126.523006,14.887013,
172.139359,54.556825,
235.220604,34.093761,
195.337589,19.072607,
252.727317,38.203305,
156.975143,18.372693,
320.547383,8.087456,
157.798034,49.324038,
193.579225,5.628891,
174.853944,14.207203,
146.205764,20.724515,
240.219882,38.005626,
128.664387,60.429175,
138.139784,15.187228,
239.349551,42.140598,
179.784302,40.401390,
325.150581,6.480000,
0.822672,34.236803,
178.317717,45.112766,
195.566402,41.776792,
241.835385,7.922773,
12.684725,17.786376,
195.288132,13.096443,
236.127202,28.465795,
227.287382,38.902534,
140.463467,17.982100,
173.329838,9.572216,
329.607855,-0.301321,
124.944016,31.706039,
140.826705,0.659869,
219.376945,7.857772,
169.260384,11.795499,
183.062378,30.926529,
251.539548,51.819332,
178.692609,29.042119,
134.182279,26.561531,
186.325681,25.402283,
13.596347,33.893022,
6.785153,19.689208,
199.430205,33.774948,
5.387298,8.191556,
24.655387,0.471821,
159.292877,39.830869,
126.647982,22.182293,
193.204536,60.894573,
195.930302,7.163202,
125.070380,36.163086,
213.179845,3.437382,
230.529229,42.569804,
137.545293,28.339253,
158.434461,52.653371,
196.157443,58.631714,
246.400714,40.728115,
358.760212,-4.214744,
147.682011,30.377611,
173.216822,18.468886,
234.104889,-1.002359,
125.108961,25.733984,
206.333700,58.036001,
213.661101,23.812794,
145.218857,42.341893,
149.691588,38.213141,
257.757656,23.413229,
176.941966,43.499535,
147.360785,21.861819,
141.488848,9.984623,
187.128940,30.744211,
337.183330,20.529639,
221.351218,3.632124,
202.799550,38.094632,
330.923680,23.891490,
194.477999,40.374167,
40.399502,4.601770,
255.657196,39.693104,
123.100164,20.620366,
157.776825,44.414444,
223.348344,13.545078,
352.573699,21.487916,
226.278347,33.339269,
114.602993,18.921307,
198.445904,20.083154,
135.075529,3.207930,
14.593606,-2.348579,
184.831608,51.271040,
211.935252,11.626336,
332.631457,-0.254325,
142.899657,17.329512,
184.189240,37.651385,
353.732004,21.059401,
123.026776,25.222033,
321.719679,11.804133,
202.487795,32.041993,
42.621698,-1.608490,
142.482657,49.589244,
176.896632,57.261152,
112.893097,46.686338,
155.595259,29.279998,
250.124655,26.961621,
133.167197,5.204287,
147.271448,16.767589,
159.871464,38.601620,
131.050530,44.683294,
144.713920,17.077176,
13.377235,33.827882,
139.374276,41.298836,
163.000397,22.022632,
153.343019,48.980044,
147.001523,36.881715,
216.982505,46.707135,
342.357635,21.655131,
157.289976,47.939182,
163.933728,21.111844,
342.368708,27.385368,
184.447940,48.307286,
338.926682,27.298200,
172.992688,22.948164,
129.582261,22.819833,
136.304869,42.414470,
24.148661,31.320254,
358.452924,26.032982,
152.653855,22.904398,
238.105656,5.982369,
179.623902,11.226331,
163.104902,58.517865,
14.861617,8.974021,
199.447946,50.642517,
120.585890,14.019815,
177.208358,3.574229,
231.287521,1.440114,
158.576862,28.140971,
231.359585,37.806102,
343.281076,-10.450218,
152.835586,0.670787,
241.779627,51.400104,
195.545358,64.365148,
222.357279,35.948147,
238.089781,30.527184,
353.947796,-9.078220,
227.914816,60.416006,
22.218943,-3.461046,
192.869544,25.504488,
183.612857,32.031834,
28.242268,6.821966,
220.322182,39.046645,
193.502725,55.557052,
259.838126,41.652384,
333.845089,23.447898,
193.887224,39.813189,
250.955106,48.448096,
175.199677,59.430463,
172.777081,-3.102351,
132.869611,16.330969,
341.615404,4.244762,
195.203940,20.954552,
329.345900,0.505113,
193.823137,51.359357,
29.325749,23.407516,
185.659547,51.115013,
215.434721,53.555937,
218.003008,57.090577,
214.358828,5.427195,
244.575972,45.756496,
204.561488,28.770237,
128.075355,25.051402,
343.428819,2.648066,
205.845298,42.034835,
146.679384,18.201089,
230.664506,16.741142,
254.429377,22.196960,
136.236151,24.210385,
126.557730,49.838709,
177.501736,25.568907,
339.517089,32.819179,
4.933795,-3.998932,
249.830614,21.228586,
177.403610,53.254678,
40.835055,-8.042676,
165.003875,45.797157,
237.305979,41.470022,
123.062769,7.568796,
217.618989,41.334001,
168.174225,8.377242,
28.266503,29.722155,
242.011073,33.595098,
198.257389,45.267865,
160.869959,-0.746104,
135.965521,28.825656,
224.198740,44.572132,
240.568458,43.629029,
167.563752,53.058697,
344.485529,21.958016,
41.156399,4.504338,
198.854577,38.859535,
130.282205,30.066965,
119.295309,40.831633,
24.619157,6.548697,
21.005512,6.974894,
149.085801,31.231781,
150.224604,55.269133,
120.812256,36.521273,
192.761134,38.752032,
120.312117,50.433573,
31.213937,3.065363,
217.419768,3.357188,
319.227185,9.679274,
189.552040,25.212449,
254.130034,35.549738,
220.721522,44.241049,
218.118815,39.143443,
5.400928,9.992757,
2.169233,17.164037,
186.566718,54.143943,
201.179185,8.141485,
171.618792,-3.499003,
162.169657,16.407279,
172.275814,42.744121,
250.618842,39.728757,
31.348360,-9.990376,
353.400234,21.965763,
309.839170,1.034919,
173.518735,46.498258,
195.384936,35.455368,
324.699347,-6.779983,
240.760941,40.807559,
160.387493,27.478485,
168.228340,32.517155,
115.618173,43.032578,
218.053588,11.664772,
173.020913,53.124306,
164.044815,9.867575,
250.750858,13.548484,
136.759418,24.890749,
199.439539,18.267524,
227.758140,32.480788,
216.373511,36.045760,
21.350008,16.563805,
186.157174,40.665440,
188.349158,6.269008,
126.868965,35.377097,
225.172990,51.674771,
239.677002,26.050188,
139.061437,45.212540,
163.258330,44.168110,
221.874553,3.089821,
127.880885,22.617845,
153.683728,34.557978,
125.073442,33.935011,
341.949487,27.380615,
19.394950,9.174949,
230.831588,17.069957,
354.045227,-1.229265,
351.667166,6.936782,
25.626364,24.480047,
184.912128,58.696188,
197.524755,61.148633,
144.029752,62.989096,
19.075919,26.941754,
40.496383,3.419291,
18.937802,-8.792470,
127.413321,6.769482,
171.093828,33.944035,
328.379735,-7.967255,
353.699742,30.239556,
211.392742,46.605393,
111.536779,26.180441,
186.082362,48.184532,
124.242789,53.607957,
15.220020,-3.523500,
151.352120,11.452071,
136.438429,35.732929,
0.366780,34.157767,
207.876183,32.953842,
2.420050,5.512953,
210.633202,56.768900,
129.752630,59.051290,
148.245523,60.390693,
30.517010,26.695879,
166.672056,54.176367,
123.822802,22.434181,
189.282574,9.261751,
138.527848,45.751208,
138.251995,-1.503567,
195.233718,20.766441,
146.681569,57.309911,
133.913551,38.646143,
178.523385,22.903889,
187.418885,62.095690,
115.246440,43.402270,
178.430041,3.794623,
13.730880,7.796177,
146.078205,40.902076,
187.748092,47.080430,
26.286305,10.788248,
172.761896,51.540345,
12.259152,3.273880,
130.145367,31.335403,
210.180754,10.519922,
205.384151,50.092356,
168.173106,6.890126,
119.095848,29.239338,
221.440323,58.300936,
241.791006,8.675508,
129.137713,7.050708,
116.187928,41.223050,
24.376080,-4.456860,
232.848151,37.579035,
16.441895,-4.077857,
9.029821,-2.788618,
185.330836,52.221140,
138.077453,59.640310,
198.850282,56.510595,
157.585997,28.465781,
252.845866,48.742195,
185.059050,12.338819,
14.190187,10.222572,
0.513180,18.946437,
19.339775,14.979072,
155.827665,19.809859,
352.835050,13.660868,
207.707745,43.700898,
154.983496,5.832077,
185.725437,57.607739,
154.182177,45.847555,
224.635307,5.140424,
117.741270,47.450820,
196.045448,11.328475,
354.256210,27.026390,
192.609590,38.650894,
122.574734,38.498111,
53.212656,-5.529272,
1.820792,-0.682361,
9.572027,26.705877,
242.990449,47.778214,
19.796971,24.981017,
163.006246,63.532849,
164.655859,37.068084,
33.152838,2.459594,
328.632766,0.965253,
212.929781,65.367992,
12.249717,14.044525,
223.066810,8.002434,
184.827238,43.758926,
11.765920,8.564373,
134.672410,28.342840,
357.863912,27.162611,
211.160173,5.505312,
245.622317,26.809695,
160.742890,23.302577,
175.599706,29.353739,
331.160821,8.385525,
221.560583,44.061947,
30.254029,29.739415,
209.389834,46.126407,
159.317599,34.723849,
11.876236,2.645670,
219.538215,60.303971,
38.137594,4.782124,
1.851096,35.187293,
339.068988,22.592797,
186.185001,11.144557,
116.984280,35.283654,
354.887270,34.115261,
151.276123,48.980203,
228.067667,17.308351,
186.350226,42.400440,
181.018276,2.421553,
195.318060,3.240485,
121.143103,35.151291,
157.039132,59.402855,
149.313694,42.767214,
256.159734,36.388181,
149.384321,7.497636,
14.807064,-3.903067,
211.229875,55.478566,
345.048915,-10.362348,
187.673395,46.123489,
238.492636,38.528127,
171.189192,-2.726190,
191.058475,21.105368,
41.158524,4.987510,
13.560368,-5.654056,
139.887586,57.630464,
152.327698,39.987048,
25.025481,2.386026,
347.009944,5.938304,
218.528215,53.327524,
126.714978,20.788157,
122.986625,35.701395,
120.954117,41.312951,
177.883259,5.865363,
14.060911,-1.307869,
190.660443,57.457981,
235.194416,26.225940,
249.079893,46.898962,
245.011940,24.692007,
27.854265,7.440921,
35.523524,-3.902049,
227.352028,56.138961,
236.772049,14.487857,
228.404493,20.192667,
246.453788,40.012185,
115.450492,28.642548,
166.632879,44.327621,
116.116836,43.661068,
197.812115,-2.512661,
132.100324,25.234675,
246.159916,30.422711,
225.098032,19.252695,
254.302502,45.398473,
129.524465,14.864524,
178.449546,21.901838,
342.835753,-0.040155,
198.898667,51.618629,
204.278037,20.710798,
206.626634,34.122507,
170.834852,53.942033,
358.312493,-0.843023,
116.473906,30.820881,
357.709301,4.918781,
168.475846,51.064594,
148.517741,39.347232,
231.919219,44.804120,
164.958521,35.747199,
337.989946,-0.534917,
146.847801,25.533216,
173.180745,54.643838,
61.546260,-6.124507,
136.931025,12.553544,
133.596265,44.420108,
124.258931,9.973420,
124.343874,40.454681,
339.921535,9.841716,
55.698841,1.159151,
263.503555,33.044818,
22.300616,16.340723,
141.967074,25.754792,
166.719500,41.750886,
9.915682,17.535551,
226.211024,17.785678,
219.926348,15.029822,
148.995761,31.161945,
359.325080,25.989715,
348.031730,14.037046,
15.399209,9.325145,
352.146082,30.364416,
221.016978,53.693778,
243.468250,16.727712,
139.562583,52.915383,
5.231344,26.187247,
184.714601,51.552826,
